(484.9, -10.7, 516.8)
(486.7, -10.7, 513.1)
(486.8, -10.7, 512.9)
(486.8, -10.8, 512.9)
(486.4, -10.7, 513.0)
(486.9, -10.7, 512.7)
(486.2, -10.7, 512.8)
(486.9, -10.7, 512.7)
(486.6, -10.7, 512.7)
(487.0, -10.8, 512.7)
(487.0, -10.7, 512.7)
(486.9, -10.8, 512.7)
(487.0, -10.8, 512.8)
(487.0, -10.8, 512.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.4, -9.9, 575.1)
(400.6, -9.9, 577.5)
(401.4, -10.1, 581.7)
(405.9, -10.3, 584.4)
(411.6, -10.6, 584.3)
(417.6, -10.7, 582.8)
(422.2, -10.7, 579.0)
(426.0, -10.7, 574.0)
(430.5, -10.7, 569.6)
(435.0, -10.7, 565.0)
(439.9, -10.7, 561.1)
(444.9, -10.7, 557.0)
(449.2, -10.7, 552.2)
(453.5, -10.7, 547.4)
(457.6, -10.7, 542.3)
(461.7, -10.7, 537.3)
(465.9, -10.7, 532.5)
(470.3, -10.7, 527.3)
(473.8, -10.7, 522.2)
(476.3, -10.7, 519.0)
(477.6, -10.7, 515.3)
(479.0, -10.7, 510.6)
(482.3, -10.7, 506.3)
(484.5, -10.7, 501.1)
(489.0, -10.7, 499.2)
(492.0, -10.7, 500.9)
(493.6, -10.7, 501.9)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.2, -9.9, 575.3)
(400.4, -9.9, 577.3)
(399.0, -9.9, 579.0)
(396.6, -9.8, 579.9)
(395.3, -9.7, 579.9)
(392.9, -9.4, 580.5)
(390.4, -9.1, 582.6)
(387.5, -8.7, 585.5)
(385.1, -8.5, 589.0)
(385.3, -9.3, 594.2)
(388.9, -10.4, 598.1)
(394.5, -10.6, 597.4)
(399.0, -10.6, 595.1)
(402.1, -10.6, 593.7)
(404.0, -10.6, 593.1)
(403.0, -9.9, 574.8)
(402.9, -9.9, 574.8)
(401.1, -9.9, 576.4)
(400.6, -10.0, 580.2)
(403.1, -10.2, 584.0)
(406.4, -10.4, 586.2)
(409.0, -10.5, 587.2)
(410.7, -10.6, 587.8)
(411.8, -10.6, 588.2)
(412.6, -10.6, 588.5)
(413.1, -10.6, 588.7)
(413.5, -10.7, 588.8)
(413.8, -10.7, 588.9)
(414.1, -10.7, 589.0)
(414.4, -10.7, 589.1)
(414.6, -10.7, 589.2)
(414.8, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(414.9, -10.7, 589.3)
(415.0, -10.7, 589.3)
(418.0, -10.7, 589.5)
(421.8, -10.7, 587.7)
(426.7, -10.7, 585.9)
(432.0, -10.7, 586.1)
(437.0, -10.7, 588.5)
(441.8, -10.7, 586.3)
(444.5, -10.7, 581.4)
(447.6, -10.7, 576.4)
(448.1, -10.7, 570.7)
(448.2, -10.7, 564.7)
(449.9, -10.7, 558.8)
(452.4, -10.7, 553.6)
(454.0, -10.7, 550.4)
(454.8, -10.7, 548.6)
(403.0, -9.9, 574.8)
(401.9, -9.9, 575.4)
(399.8, -9.9, 578.2)
(397.5, -10.0, 582.3)
(398.2, -10.2, 587.8)
(400.0, -10.5, 593.8)
(403.0, -10.7, 599.4)
(407.8, -10.3, 603.1)
(412.7, -10.0, 606.3)
(415.4, -9.3, 610.5)
(417.6, -8.7, 613.7)
(420.5, -9.2, 615.6)
(423.0, -9.7, 615.4)
(425.7, -10.4, 613.1)
(425.9, -10.6, 610.6)
(425.2, -10.6, 609.2)
(423.8, -10.6, 607.8)
(422.6, -10.6, 607.0)
(422.6, -10.6, 607.0)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.4, -9.9, 575.9)
(400.2, -10.0, 579.6)
(400.4, -10.2, 584.6)
(403.1, -10.5, 589.9)
(407.9, -10.6, 593.3)
(413.9, -10.7, 594.5)
(419.8, -10.7, 596.8)
(425.5, -10.7, 599.9)
(429.7, -10.8, 602.0)
(429.7, -10.7, 602.0)
(431.0, -10.7, 603.0)
(434.5, -10.7, 604.4)
(403.1, -9.9, 574.7)
(403.4, -10.0, 574.6)
(403.4, -10.0, 574.7)
(401.3, -9.9, 576.2)
(398.6, -9.9, 579.4)
(394.3, -9.7, 581.3)
(390.7, -9.3, 584.6)
(387.8, -9.1, 588.7)
(386.2, -9.5, 594.4)
(384.6, -9.8, 598.7)
(403.0, -9.9, 574.8)
(402.8, -9.9, 574.9)
(401.1, -9.9, 576.4)
(398.8, -10.0, 580.0)
(396.0, -10.0, 584.4)
(393.9, -10.1, 589.6)
(394.0, -10.5, 595.9)
(394.3, -10.8, 601.3)
(403.1, -9.9, 574.7)
(403.4, -10.0, 574.6)
(403.5, -10.0, 574.6)
(401.6, -9.9, 576.3)
(399.8, -10.0, 580.0)
(398.6, -10.2, 585.7)
(399.2, -10.5, 591.7)
(402.0, -10.7, 597.6)
(404.8, -10.4, 603.4)
(407.1, -9.3, 608.2)
(409.9, -8.3, 611.7)
(412.7, -7.9, 614.2)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.2, -9.9, 575.3)
(400.4, -9.9, 577.9)
(399.8, -10.1, 581.1)
(403.1, -9.9, 574.7)
(403.4, -10.0, 574.6)
(402.3, -9.9, 575.4)
(400.8, -10.0, 578.5)
(401.5, -10.2, 583.3)
(401.3, -10.4, 589.1)
(401.0, -10.6, 595.4)
(399.3, -10.7, 601.6)
(399.0, -10.3, 607.6)
(399.1, -9.1, 612.6)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.6, -9.9, 575.0)
(400.7, -9.9, 577.0)
(400.7, -10.1, 581.3)
(402.3, -10.3, 586.7)
(400.4, -10.5, 591.8)
(401.6, -10.6, 595.9)
(403.0, -10.7, 598.4)
(403.3, -10.6, 599.9)
(403.4, -10.6, 600.5)
(403.4, -10.6, 600.6)
(403.4, -10.6, 600.6)
(403.4, -10.6, 600.6)
(403.4, -10.6, 601.3)
(403.4, -10.6, 601.8)
(403.2, -10.7, 599.6)
(402.9, -10.7, 598.0)
(402.8, -10.7, 597.1)
(402.7, -10.6, 596.7)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.6, 596.6)
(402.7, -10.7, 597.4)
(402.4, -10.7, 599.1)
(401.5, -10.6, 600.6)
(401.0, -10.6, 601.3)
(400.4, -10.6, 603.0)
(401.1, -10.3, 605.9)
(401.5, -10.1, 606.8)
(401.4, -10.1, 606.8)
(401.4, -10.1, 606.8)
(401.8, -10.0, 607.4)
(403.3, -9.5, 608.5)
(406.0, -9.2, 608.6)
(409.2, -9.9, 605.7)
(407.8, -10.6, 600.6)
(402.8, -10.6, 600.5)
(401.3, -10.4, 604.9)
(403.6, -9.7, 607.4)
(404.2, -9.6, 607.8)
(404.2, -9.6, 607.7)
(404.2, -9.6, 607.7)
(404.2, -9.6, 607.7)
(404.8, -9.5, 608.1)
(403.0, -9.9, 574.8)
(402.8, -9.9, 574.9)
(401.5, -9.9, 575.9)
(401.1, -9.9, 576.4)
(400.8, -9.9, 576.7)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(400.7, -9.9, 576.9)
(403.1, -9.9, 574.7)
(403.4, -10.0, 574.6)
(403.4, -10.0, 574.7)
(401.6, -9.9, 576.4)
(400.3, -10.1, 580.5)
(400.8, -10.2, 585.6)
(403.5, -10.5, 590.5)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.5, -9.9, 575.0)
(400.7, -9.9, 577.2)
(399.7, -10.0, 579.5)
(399.1, -10.0, 581.0)
(398.7, -10.0, 582.0)
(398.5, -10.1, 582.6)
(398.3, -10.1, 583.1)
(398.2, -10.1, 583.5)
(398.1, -10.1, 583.8)
(398.0, -10.1, 584.1)
(397.9, -10.1, 584.3)
(397.8, -10.1, 584.6)
(397.8, -10.1, 584.8)
(397.7, -10.1, 585.0)
(397.6, -10.1, 585.3)
(397.6, -10.1, 585.5)
(397.5, -10.1, 585.7)
(397.7, -10.1, 585.2)
(398.0, -10.1, 584.4)
(398.2, -10.1, 584.1)
(398.2, -10.1, 584.1)
(398.2, -10.1, 584.1)
(398.1, -10.1, 584.7)
(398.5, -10.3, 587.8)
(401.9, -10.5, 591.0)
(402.5, -10.6, 596.0)
(401.0, -10.7, 599.7)
(400.1, -10.6, 601.8)
(399.7, -10.6, 602.8)
(399.6, -10.6, 603.2)
(399.6, -10.6, 603.3)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.8, -9.9, 574.9)
(400.9, -9.9, 576.2)
(397.7, -9.8, 578.0)
(395.4, -9.6, 578.1)
(394.9, -9.5, 578.2)
(394.8, -9.5, 578.2)
(393.0, -9.3, 578.8)
(390.3, -8.8, 578.4)
(387.7, -8.1, 577.4)
(385.0, -7.3, 577.2)
(382.6, -6.6, 576.7)
(381.0, -6.1, 576.7)
(380.0, -5.8, 576.6)
(379.0, -5.5, 576.4)
(377.7, -5.1, 576.3)
(376.1, -4.6, 577.1)
(374.8, -4.3, 579.2)
(375.7, -4.8, 583.1)
(379.4, -6.9, 588.3)
(380.6, -8.3, 594.8)
(376.8, -7.4, 596.8)
(374.2, -6.6, 599.1)
(373.3, -6.2, 602.6)
(374.2, -6.2, 606.9)
(375.6, -5.8, 611.3)
(374.9, -4.7, 613.7)
(375.5, -4.3, 615.8)
(376.8, -4.0, 618.4)
(377.6, -3.4, 621.3)
(378.9, -3.0, 624.3)
(380.6, -2.7, 627.8)
(381.6, -3.0, 632.3)
(382.4, -4.6, 638.5)
(384.1, -6.7, 646.3)
(386.5, -7.2, 654.2)
(388.1, -6.8, 658.5)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.9, -9.9, 574.8)
(401.4, -9.9, 575.2)
(401.5, -9.9, 575.2)
(404.6, -10.0, 575.1)
(407.7, -10.2, 577.5)
(409.1, -10.3, 578.7)
(407.0, -10.2, 578.5)
(404.5, -10.2, 579.9)
(404.8, -10.2, 579.6)
(405.9, -10.2, 578.1)
(407.1, -10.2, 576.8)
(409.8, -10.3, 575.7)
(410.6, -10.4, 575.4)
(411.3, -10.4, 575.1)
(411.8, -10.4, 574.9)
(410.3, -10.4, 576.2)
(409.5, -10.4, 579.7)
(412.6, -10.6, 583.0)
(416.9, -10.7, 583.3)
(419.4, -10.7, 583.4)
(420.9, -10.7, 583.4)
(421.8, -10.7, 583.4)
(422.3, -10.7, 583.4)
(422.7, -10.7, 583.4)
(422.9, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(423.0, -10.7, 583.4)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.0, -9.9, 575.5)
(400.0, -9.9, 578.4)
(396.5, -9.9, 581.5)
(394.6, -9.9, 585.4)
(393.6, -9.9, 588.0)
(393.0, -10.0, 589.4)
(392.6, -10.0, 590.3)
(392.3, -10.0, 591.0)
(392.1, -10.0, 591.5)
(392.0, -10.0, 591.9)
(391.8, -10.1, 592.3)
(391.6, -10.1, 592.8)
(391.5, -10.1, 593.2)
(391.3, -10.1, 593.7)
(391.1, -10.2, 594.3)
(390.8, -10.2, 594.8)
(390.6, -10.2, 595.4)
(390.4, -10.3, 596.0)
(390.1, -10.3, 596.7)
(389.8, -10.4, 597.4)
(389.5, -10.4, 598.0)
(389.2, -10.5, 598.8)
(387.9, -10.5, 600.8)
(387.2, -10.6, 603.6)
(403.1, -9.9, 574.7)
(403.4, -10.0, 574.6)
(403.3, -10.0, 574.7)
(402.4, -9.9, 575.2)
(399.5, -9.9, 576.8)
(396.7, -9.8, 579.1)
(396.0, -9.8, 581.4)
(395.1, -9.8, 582.8)
(393.6, -9.7, 583.8)
(391.6, -9.4, 584.0)
(389.7, -9.0, 583.2)
(388.4, -8.6, 582.0)
(387.1, -8.2, 581.3)
(385.3, -7.8, 581.4)
(384.9, -7.7, 581.6)
(385.0, -7.7, 581.6)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.5, -9.9, 575.1)
(399.9, -9.8, 576.3)
(396.7, -9.7, 578.6)
(393.2, -9.5, 581.7)
(390.5, -9.3, 585.4)
(388.0, -9.2, 588.8)
(385.1, -9.1, 593.0)
(381.8, -9.0, 597.3)
(379.5, -8.8, 600.6)
(378.9, -8.6, 601.6)
(378.9, -8.6, 601.7)
(378.5, -8.5, 602.4)
(378.2, -8.4, 603.1)
(378.2, -8.4, 603.0)
(378.2, -8.4, 603.0)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(378.3, -8.4, 603.1)
(403.0, -10.0, 574.8)
(403.0, -9.9, 574.8)
(402.6, -9.9, 575.0)
(400.9, -9.9, 576.3)
(401.4, -9.9, 575.9)
(402.5, -9.9, 574.7)
(403.3, -9.9, 574.0)
(403.9, -10.0, 573.5)
(404.5, -10.0, 573.1)
(405.0, -10.0, 572.7)
(405.5, -10.1, 572.2)
(406.1, -10.1, 571.8)
(406.7, -10.1, 571.3)
(406.2, -10.1, 572.0)
(404.5, -10.0, 574.7)
(402.6, -10.0, 577.0)
(401.7, -10.0, 578.5)
(400.1, -10.0, 580.3)
(399.1, -10.1, 584.4)
(399.1, -10.3, 589.5)
(399.7, -10.5, 593.0)
(401.1, -10.6, 596.1)
(404.3, -10.6, 599.7)
(407.7, -10.2, 603.9)
(409.8, -9.4, 608.2)
(411.4, -8.4, 611.9)
(411.0, -7.5, 614.7)
(409.6, -7.0, 616.2)
(410.7, -7.4, 615.1)
(411.3, -8.9, 610.2)
(407.1, -9.5, 607.2)
(405.3, -9.6, 607.1)
(406.5, -9.6, 607.0)
(407.7, -9.6, 606.8)
(410.7, -10.1, 605.0)
(415.4, -10.6, 602.0)
(419.2, -10.7, 597.9)
(423.9, -10.7, 595.7)
(429.6, -10.7, 595.7)
(435.1, -10.7, 594.7)
(440.3, -10.7, 594.1)
(444.3, -10.7, 590.0)
(448.4, -10.7, 585.7)
(452.0, -10.7, 580.4)
(454.9, -10.7, 575.9)
(457.1, -10.7, 573.0)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.7, -9.9, 575.7)
(399.8, -9.9, 578.5)
(397.4, -10.0, 582.0)
(395.2, -10.0, 586.8)
(392.2, -10.0, 591.6)
(389.6, -10.3, 597.3)
(387.0, -10.6, 603.4)
(387.2, -9.9, 609.5)
(388.8, -8.6, 614.1)
(391.4, -7.6, 616.8)
(393.3, -6.6, 618.8)
(394.9, -6.0, 620.1)
(396.5, -5.5, 621.1)
(398.7, -5.1, 622.1)
(401.3, -4.8, 623.5)
(404.6, -4.6, 625.2)
(408.7, -4.4, 627.2)
(413.6, -4.6, 629.4)
(419.2, -5.8, 632.5)
(426.4, -7.7, 636.1)
(434.1, -8.9, 639.6)
(440.2, -8.3, 644.4)
(445.0, -6.9, 648.0)
(448.9, -5.8, 650.4)
(451.4, -4.6, 652.3)
(453.3, -3.7, 653.5)
(454.5, -3.1, 654.1)
(455.3, -2.8, 654.4)
(456.4, -2.4, 654.6)
(457.5, -2.0, 654.7)
(458.7, -1.7, 654.7)
(459.9, -1.3, 654.7)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.9, -9.9, 575.5)
(400.1, -10.0, 578.6)
(397.8, -10.0, 582.6)
(395.2, -10.0, 586.6)
(392.3, -10.0, 591.4)
(389.4, -10.3, 597.0)
(386.9, -10.5, 602.6)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.0, -9.9, 575.4)
(400.4, -9.9, 576.9)
(397.6, -9.9, 579.2)
(395.7, -9.7, 580.4)
(394.9, -9.7, 580.9)
(394.9, -9.7, 580.9)
(394.9, -9.7, 580.9)
(393.7, -9.6, 582.1)
(393.0, -9.7, 585.8)
(395.4, -10.2, 590.4)
(397.6, -10.5, 593.9)
(403.0, -9.9, 574.8)
(403.0, -5.3, 574.8)
(403.0, 21.8, 574.8)
(403.0, 11.8, 574.8)
(403.0, -1.2, 574.8)
(403.1, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.5, -9.9, 575.1)
(400.3, -9.9, 577.1)
(397.3, -9.9, 580.7)
(395.7, -10.0, 585.8)
(394.0, -10.2, 591.4)
(393.1, -10.4, 594.6)
(392.4, -10.5, 596.8)
(391.6, -10.7, 599.8)
(389.8, -10.8, 604.5)
(386.4, -10.1, 608.2)
(383.5, -8.8, 610.8)
(382.1, -7.7, 613.0)
(381.4, -7.0, 614.1)
(381.1, -6.6, 615.0)
(380.9, -6.3, 615.7)
(380.7, -6.0, 616.4)
(380.5, -5.6, 617.3)
(380.7, -5.2, 618.6)
(381.6, -4.9, 620.2)
(383.2, -4.5, 622.4)
(384.6, -4.0, 624.9)
(385.8, -3.7, 626.6)
(386.4, -3.6, 627.6)
(387.5, -3.5, 629.9)
(390.8, -3.8, 632.8)
(395.8, -4.2, 635.5)
(401.6, -4.6, 636.6)
(407.7, -4.9, 636.4)
(414.3, -5.5, 636.9)
(421.6, -6.7, 636.5)
(429.5, -8.3, 635.2)
(437.5, -9.3, 633.1)
(445.0, -9.5, 630.2)
(451.8, -9.3, 627.1)
(458.3, -9.9, 624.8)
(465.1, -10.3, 622.0)
(471.8, -10.5, 619.1)
(478.2, -10.4, 616.5)
(484.5, -10.5, 614.3)
(490.4, -10.3, 611.6)
(495.8, -9.6, 609.5)
(500.2, -8.4, 608.4)
(503.6, -7.5, 608.1)
(507.0, -7.0, 607.8)
(511.3, -6.9, 607.0)
(516.4, -6.6, 606.1)
(521.8, -5.6, 604.9)
(525.4, -4.5, 603.7)
(528.0, -3.6, 602.8)
(530.1, -2.9, 602.6)
(532.3, -2.5, 601.9)
(534.9, -2.4, 599.8)
(537.6, -3.1, 595.5)
(540.4, -5.0, 589.3)
(544.2, -7.5, 582.0)
(547.7, -10.2, 573.4)
(549.8, -10.7, 564.5)
(550.7, -10.6, 556.5)
(550.2, -10.8, 549.2)
(548.1, -11.0, 542.9)
(544.6, -11.0, 538.2)
(540.3, -10.9, 534.7)
(537.7, -10.9, 529.9)
(533.4, -10.8, 526.3)
(528.1, -10.7, 527.0)
(523.5, -10.6, 530.4)
(519.5, -10.7, 534.2)
(514.5, -10.7, 537.1)
(508.7, -10.7, 538.4)
(502.7, -10.7, 539.7)
(496.4, -10.7, 540.3)
(489.9, -10.7, 540.4)
(483.5, -10.7, 540.8)
(477.0, -10.7, 541.3)
(470.6, -10.7, 541.3)
(464.1, -10.7, 541.8)
(457.7, -10.7, 542.3)
(451.2, -10.7, 542.5)
(444.7, -10.7, 543.0)
(438.3, -10.7, 543.5)
(431.8, -10.7, 544.1)
(425.4, -10.7, 544.5)
(422.4, -10.5, 544.5)
(421.8, -10.7, 544.3)
(419.2, -10.7, 543.0)
(415.3, -10.7, 540.9)
(403.0, -10.0, 574.8)
(403.0, -9.9, 574.8)
(401.9, -9.9, 575.5)
(400.3, -10.0, 578.6)
(398.2, -10.1, 583.0)
(396.6, -10.2, 587.7)
(397.8, -10.5, 593.5)
(398.7, -10.6, 597.6)
(399.4, -10.7, 600.1)
(401.5, -10.6, 602.6)
(405.0, -10.3, 603.8)
(409.8, -10.4, 603.0)
(415.2, -10.7, 601.0)
(420.2, -10.7, 597.8)
(426.0, -10.7, 598.0)
(429.9, -10.7, 602.3)
(432.5, -10.7, 605.6)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.7, -9.9, 574.9)
(400.8, -9.9, 575.9)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(400.3, -9.9, 576.2)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.9, -9.9, 574.4)
(403.0, -9.7, 574.7)
(403.0, -9.7, 574.5)
(402.6, -9.7, 574.2)
(402.2, -9.8, 574.7)
(402.4, -10.0, 575.5)
(402.9, -10.1, 576.0)
(403.0, -10.0, 576.1)
(403.0, -9.9, 576.0)
(403.1, -10.0, 575.9)
(403.1, -10.0, 575.9)
(403.1, -10.0, 575.9)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.7, 574.2)
(403.8, -9.2, 573.9)
(404.5, -9.9, 574.6)
(404.7, -10.0, 576.0)
(405.0, -10.0, 574.9)
(405.0, -8.3, 575.2)
(404.9, -9.9, 575.3)
(404.8, -9.6, 575.5)
(403.8, -10.1, 577.8)
(403.8, -10.1, 577.8)
(403.8, -10.1, 577.8)
(403.8, -10.1, 577.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(402.9, -9.9, 574.4)
(402.9, -9.9, 574.8)
(402.9, -9.9, 574.4)
(402.9, -9.9, 574.1)
(402.8, -9.9, 574.8)
(402.8, -9.9, 574.8)
(402.8, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.6, -9.9, 575.7)
(398.6, -9.8, 577.9)
(396.0, -9.8, 581.1)
(394.8, -9.8, 583.0)
(394.2, -9.8, 583.9)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(393.9, -9.8, 584.4)
(394.0, -9.8, 584.4)
(393.7, -9.7, 584.8)
(392.1, -9.7, 586.9)
(389.9, -9.6, 590.3)
(387.1, -9.6, 593.9)
(384.0, -9.6, 597.8)
(382.4, -9.6, 601.2)
(384.0, -10.0, 605.2)
(383.6, -9.3, 609.3)
(381.1, -8.2, 610.4)
(378.8, -7.7, 609.3)
(377.4, -7.8, 606.0)
(380.1, -9.0, 601.6)
(386.2, -10.4, 602.4)
(390.5, -10.9, 604.4)
(393.1, -10.8, 605.6)
(394.3, -10.8, 606.1)
(395.2, -10.7, 606.5)
(396.8, -10.3, 608.5)
(399.3, -9.8, 610.0)
(402.7, -9.3, 609.7)
(405.6, -8.6, 611.0)
(406.4, -7.9, 613.5)
(405.2, -7.3, 615.9)
(401.9, -7.2, 617.1)
(397.5, -8.5, 614.6)
(394.4, -10.6, 607.6)
(391.1, -10.7, 600.2)
(388.2, -9.8, 593.9)
(385.9, -8.7, 588.9)
(385.2, -8.0, 584.4)
(389.0, -8.7, 580.9)
(403.0, -10.0, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(403.0, -9.9, 574.8)
(401.8, -9.9, 575.1)
(398.7, -9.7, 575.0)
(395.5, -9.5, 577.3)
(394.1, -9.7, 582.1)
(390.2, -9.2, 584.6)
(387.3, -8.9, 588.1)
(385.0, -9.1, 592.9)
(381.6, -9.0, 597.3)
(378.4, -8.4, 601.8)
(375.8, -7.2, 604.6)
